Image,ROI,Area,Mean
,17,44.993,86.815
,18,57.118,97.529
,19,80.412,107.564
DII-V_arpc5_3_plant3_1_Z-Stack,1,43.738,232.309
,2,55.025,208.182
,3,59.028,158.707
,4,62.310,197.688
,5,57.824,184.493
,6,74.854,308.344
,7,59.681,202.102
,8,52.841,215.924
,9,37.224,188.812
,10,74.723,246.381
,11,50.408,290.019
,12,28.029,157.217
,13,63.958,166.952
,14,85.186,206.998
,15,66.640,215.486
,16,65.842,165.390
,17,73.480,186.618
,18,66.169,200.967
,19,71.257,213.245
DII-V_arpc5_3_plant3_2_Z-Stack,1,51.572,162.051
,2,52.318,166.822
,3,44.745,167.117
,4,67.948,190.319
,5,59.145,135.182
,6,70.367,196.404
,7,62.716,165.303
,8,55.025,171.505
,9,57.628,150.849
,10,55.575,180.948
,11,64.089,203.092
,12,58.465,182.881
,13,55.862,227.321
,14,58.217,163.858
,15,61.997,216.831
,16,57.393,230.924
,17,57.550,240.469
,18,62.886,199.894
,19,71.309,159.156
,20,62.284,167.244
DII-V_arpc5_3_plant4_1_Z-Stack,1,62.023,234.241
,2,60.479,271.004
,3,53.207,269.938
,4,51.441,178.726
,5,43.071,197.980
,6,63.527,220.213
,7,45.896,189.938
,8,46.471,164.014
,9,60.414,229.847
,10,53.338,180.285
,11,71.623,250.751
,12,77.666,312.164
,13,82.976,410.399
,14,57.628,249.637
,15,68.131,254.743
,16,69.256,233.598
,17,84.833,237.722
DII-V_arpc5_3_plant4_2_Z-Stack,1,47.753,150.854
,2,44.339,143.326
,3,49.623,158.346
,4,50.343,166.430
,5,55.941,155.073
,6,70.302,210.052
,7,56.111,141.511
,8,46.157,143.571
,9,56.019,193.283
,10,60.584,160.355
,11,59.564,184.306
,12,51.860,208.677
,13,59.211,252.731
,14,61.970,164.567
DII-V_arpc5_3_plant5_1_Z-Stack,1,35.014,119.130
,2,78.110,246.299
,3,48.891,164.910
,4,49.061,170.453
,5,56.869,138.190
,6,51.598,119.801
,7,76.619,159.340
,8,68.994,209.201
,9,93.113,152.776
,10,47.818,161.497
,11,47.413,133.654
,12,52.645,174.351
,13,57.432,216.220
,14,93.348,179.440
,15,40.939,122.429
,16,85.370,159.212
,17,78.594,197.837
DII-V_arpc5_3_plant5_2_Z-Stack,1,60.309,159.106
,2,56.569,188.535
,3,54.332,155.517
,4,60.780,166.404
,5,52.749,114.934
,6,72.866,196.889
,7,67.058,144.043
,8,81.903,187.495
,9,49.493,117.029
,10,87.135,128.600
,11,104.819,144.124
DII-V_arpc5_3_plant6_1_Z-Stack,1,57.523,150.209
,2,56.804,143.286
,3,59.158,108.786
,4,53.116,106.325
,5,76.842,180.015
,6,62.049,160.797
,7,66.901,132.498
,8,60.152,110.391
,9,52.697,145.471
,10,87.645,137.200
,11,54.214,130.059
,12,68.798,135.537
,13,72.931,127.698
,14,67.791,113.478
,15,99.665,138.523
,16,85.775,135.174
,17,59.485,95.162
,18,103.079,146.217
DII-V_arpc5_3_plant6_2_Z-Stack,1,37.512,108.266
,2,68.955,105.519
,3,57.275,82.505
,4,55.431,114.220
,5,71.283,150.153
,6,59.943,123.240
,7,58.033,100.218
,8,58.164,110.559
,9,72.761,99.798
,10,72.512,109.593
,11,69.452,123.418
,12,73.755,106.773
,13,73.206,124.481
,14,51.991,100.063
,15,52.959,106.016
,16,59.211,93.455
,17,77.613,128.998
DII-V_arpc5_3_plant7_1_Z-Stack,1,47.243,119.288
,2,48.773,133.656
,3,46.301,135.683
,4,52.383,138.948
,5,80.007,124.848
,6,49.833,147.885
,7,53.613,120.361
,8,60.231,112.084
,9,70.655,152.536
,10,60.989,107.735
,11,49.309,119.262
,12,45.726,133.223
,13,72.421,130.233
,14,55.313,119.418
,15,48.067,117.696
,16,50.513,105.757
,17,53.927,130.045
,18,48.067,109.192
,19,78.673,114.502
,20,53.508,135.035
DII-V_arpc5_3_plant7_2_Z-Stack,1,46.053,115.250
,2,54.986,172.972
,3,63.435,141.830
,4,55.182,118.918
,5,51.755,160.771
,6,60.597,130.802
,7,65.253,115.997
,8,45.242,128.987
,9,52.095,121.427
,10,62.938,134.332
,11,50.395,122.846
,12,64.272,143.952
,13,60.715,134.302
,14,60.414,123.911
,15,53.469,109.918
,16,43.149,115.925
,17,45.098,100.335
DII-V_arpc5_3_plant8_1_Z-Stack,1,85.147,280.656
,2,54.960,192.210
,3,52.972,230.728
,4,81.838,283.174
,5,55.182,153.650
,6,52.043,213.149
,7,66.496,185.609
,8,68.366,217.402
,9,49.571,151.639
,10,67.150,266.372
,11,40.690,118.477
,12,53.796,201.795
,13,67.660,181.601
,14,45.778,200.889
,15,54.594,197.222
,16,54.005,197.742
,17,70.838,176.198
,18,63.906,127.316
,19,69.452,141.560
,20,61.787,241.423
DII-V_arpc5_3_plant8_2_Z-Stack,1,55.575,134.601
,2,70.145,192.761
,3,60.453,155.271
,4,59.668,152.835
,5,52.723,151.331
,6,54.698,138.718
,7,61.199,148.378
,8,43.306,108.674
,9,59.171,141.232
,10,83.146,137.199
,11,62.258,125.623
,12,57.393,195.818
,13,69.766,121.878
,14,62.167,156.688
,15,68.955,115.546
,16,58.138,132.714
DII-V_arpc5_3_plant9_1_Z-Stack,1,46.877,190.881
,2,34.072,138.990
,3,47.648,145.346
,4,43.895,187.395
,5,43.293,129.011
,6,43.555,154.102
,7,56.438,184.932
,8,55.365,170.648
,9,46.524,189.893
,10,56.019,152.691
,11,60.335,194.136
,12,48.420,216.857
,13,25.426,125.899
,14,48.773,167.464
,15,53.743,176.439
,16,55.300,184.523
,17,45.778,139.153
,18,45.765,170.193
,19,65.279,203.558
DII-V_arpc5_3_plant9_2_Z-Stack,1,34.268,143.849
,2,32.332,115.667
,3,42.652,134.142
,4,44.627,99.768
,5,37.420,113.653
,6,51.873,126.860
,7,46.537,116.108
,8,36.766,101.173
,9,45.242,113.591
,10,55.117,151.951
,11,42.404,81.320
,12,34.033,101.302
,13,53.103,87.725
,14,42.626,91.836
