Image,ROI,Area,Mean
,4,58.975,8274.534
,5,67.398,7845.750
,6,56.320,8007.678
,7,65.672,9925.544
,8,55.339,9097.132
,9,49.885,10994.901
,10,59.695,10798.653
,11,56.699,8096.923
,12,63.396,8243.631
,13,51.271,12497.310
,14,63.226,6599.822
,15,64.626,7461.860
mDII-V_WT_plant5_1_Z-Stack,1,81.668,9090.376
,2,61.879,7715.389
,3,53.626,15771.548
,4,51.376,17779.971
,5,58.033,8590.286
,6,79.170,11700.426
,7,52.658,10552.176
,8,60.754,12203.872
,9,63.553,11092.016
,10,56.189,12732.955
,11,57.563,9337.509
,12,51.010,11275.087
,13,62.899,13619.323
,14,56.412,17734.647
,15,51.690,14561.455
,16,72.735,10995.527
,17,72.107,6574.168
,18,77.404,9693.365
,19,67.346,12113.247
mDII-V_WT_plant5_2_Z-Stack,1,54.410,9357.282
,2,61.395,9744.748
,3,65.868,8274.042
,4,71.008,6899.682
,5,62.873,7870.733
,6,70.485,8863.650
,7,76.070,9179.867
,8,54.371,9279.740
,9,67.581,6709.966
,10,57.314,10034.901
,11,70.420,8141.902
,12,55.104,11328.796
,13,68.732,9114.433
,14,54.332,10421.954
,15,58.400,11213.036
,16,53.482,11058.871
,17,61.970,8541.568
,18,68.301,12148.351
mDII-V_WT_plant6_1_Z-Stack,1,50.957,8957.568
,2,50.277,13321.349
,3,44.287,9652.838
,4,48.525,9926.330
,5,57.877,9493.029
,6,62.834,9135.802
,7,69.229,7637.956
,8,67.660,13123.418
,9,60.165,8861.693
,10,76.135,8962.226
,11,51.232,8041.108
,12,65.907,9151.085
,13,78.294,9302.296
,14,59.368,9161.387
,15,55.509,8824.319
,16,69.779,7909.632
,17,68.863,9409.413
,18,71.021,10219.271
,19,66.404,5617.545
mDII-V_WT_plant6_2_Z-Stack,1,53.953,8157.433
,2,58.334,8127.890
,3,63.226,6774.337
,4,56.660,7520.115
,5,52.527,10374.690
,6,50.343,6628.327
,7,50.997,7963.256
,8,46.811,9207.013
,9,56.673,7620.407
,10,52.501,8148.281
,11,65.149,9317.903
,12,47.452,7300.369
,13,58.701,5311.231
,14,55.836,7000.630
,15,52.880,10225.465
,16,57.903,5555.164
,17,55.339,8082.375
,18,77.901,6778.162
mDII-V_WT_plant7_1_Z-Stack,1,47.858,7888.365
,2,61.133,9472.058
,3,62.559,10095.467
,4,61.356,7858.967
,5,57.170,7983.129
,6,65.397,6114.688
,7,70.315,7884.233
,8,57.811,9361.971
,9,65.083,11494.964
,10,60.558,7700.557
,11,72.604,9265.336
,12,62.611,9159.626
,13,63.553,9337.580
,14,64.063,7322.443
,15,66.378,6927.577
,16,65.907,7966.401
,17,69.923,8584.631
,18,54.306,7493.013
,19,68.785,7133.140
mDII-V_WT_plant7_2_Z-Stack,1,59.433,6792.327
,2,59.394,6465.325
,3,61.722,9546.478
,4,49.414,8141.613
,5,53.665,8834.035
,6,70.093,7122.244
,7,67.843,10983.266
,8,66.169,8301.666
,9,58.112,6377.906
,10,60.192,9355.905
,11,35.759,5102.061
,12,72.172,6302.249
,13,64.050,8563.563
,14,58.910,6995.102
mDII-V_WT_plant8_1_Z-Stack,1,57.837,8675.811
,2,40.350,7236.083
,3,42.024,5371.810
,4,35.655,6877.257
,5,49.963,9774.242
,6,59.668,6274.931
,7,59.734,7215.295
,8,60.924,6863.996
,9,51.782,11589.090
,10,64.050,7444.545
,11,51.899,8463.288
,12,55.653,9432.306
,13,60.728,9062.269
,14,62.363,6674.251
,15,66.927,7416.748
,16,55.457,11597.130
,17,70.380,6908.705
mDII-V_WT_plant8_2_Z-Stack,1,51.167,7872.653
,2,55.104,9230.945
,3,46.746,5971.213
,4,59.119,9689.760
,5,58.177,7909.507
,6,51.572,6865.129
,7,43.764,5842.882
,8,44.562,7251.892
,9,48.002,6231.489
,10,49.950,10077.223
,11,35.890,5672.225
,12,40.638,8501.610
,13,72.970,7060.638
,14,55.575,6951.072
,15,62.193,7062.106
,16,69.910,6086.418
,17,43.071,6976.014
,18,62.637,8591.497
,19,68.353,6132.253
,20,60.623,6312.819
