Image,ROI,Area,Mean
,7,52.789,129.576
,8,48.368,132.063
,9,61.369,109.290
,10,68.000,115.919
,11,71.623,108.995
,12,49.349,105.224
,13,41.606,109.893
,14,77.548,122.072
,15,72.617,137.863
,16,46.079,113.871
,17,63.906,131.132
DII-V_arpc4_2_plant2_2_Z-Stack,1,32.725,99.733
,2,46.510,143.504
,3,44.706,109.985
,4,43.777,144.438
,5,65.920,130.761
,6,53.416,117.599
,7,60.636,124.789
,8,51.036,152.410
,9,55.208,141.258
,10,43.463,105.554
,11,46.576,107.279
,12,75.730,110.245
,13,89.777,127.222
,14,55.915,123.170
,15,81.433,110.239
,16,83.669,138.718
,17,79.745,107.542
DII-V_arpc4_2_plant3_1_Z-Stack,1,39.526,88.911
,2,59.760,103.903
,3,56.569,93.675
,4,60.139,109.474
,5,48.394,100.441
,6,61.146,96.907
,7,50.186,96.814
,8,56.516,81.830
,9,86.390,97.695
,10,63.697,85.390
,11,71.401,83.440
,12,63.998,93.146
,13,62.598,88.115
,14,66.862,82.591
,15,59.838,91.635
DII-V_arpc4_2_plant3_2_Z-Stack,1,53.338,88.451
,2,37.669,79.677
,3,74.605,101.386
,4,56.307,78.611
,5,55.980,88.815
,6,71.087,87.569
,7,65.986,96.416
,8,70.864,93.059
,9,66.888,100.098
,10,82.270,93.394
,11,50.330,84.459
,12,60.532,92.169
,13,52.043,99.371
DII-V_arpc4_2_plant7_1_Z-Stack,1,69.713,96.472
,2,54.672,113.269
,3,67.111,94.202
,4,60.349,105.844
,5,56.948,88.896
,6,72.944,107.336
,7,70.917,88.733
,8,70.459,102.541
,9,69.203,90.479
,10,70.956,84.265
,11,62.598,97.024
,12,61.094,87.185
DII-V_arpc4_2_plant7_2_Z-Stack,1,56.438,96.862
,2,55.810,102.199
,3,59.590,87.623
,4,49.048,93.551
,5,44.326,81.858
,6,63.697,95.448
,7,59.708,82.101
,8,69.936,96.655
,9,67.411,90.446
,10,59.852,75.281
,11,80.308,90.455
,12,94.761,91.036
,13,95.506,89.091
,14,79.157,88.325
,15,97.900,88.409
DII-V_arpc4_2_plant8_1_Z-Stack,1,51.036,81.101
,2,77.077,88.721
,3,48.368,83.074
,4,63.239,78.165
,5,66.614,76.917
,6,41.854,78.901
,7,73.153,81.171
,8,86.285,74.523
,9,78.830,82.508
DII-V_arpc4_2_plant8_2_Z-Stack,1,53.927,82.906
,2,61.068,80.329
,3,55.274,79.004
,4,33.967,80.195
,5,47.949,107.794
,6,47.295,92.886
,7,48.616,87.145
,8,45.804,85.002
,9,36.766,80.554
,10,37.133,91.178
,11,92.733,75.229
,12,93.858,81.831
,13,82.780,81.444
DII-V_arpc4_2_plant9_1_Z-Stack,1,53.861,115.568
,2,48.368,120.047
,3,41.750,124.121
,4,36.335,108.387
,5,57.157,132.984
,6,50.879,169.778
,7,47.701,102.254
,8,59.407,95.590
,9,47.871,113.667
,10,49.519,118.975
,11,57.589,117.702
,12,62.049,106.217
,13,46.301,105.342
,14,65.083,143.457
,15,47.740,115.042
,16,50.604,109.840
,17,50.238,102.153
,18,66.666,134.305
,19,70.694,112.452
,20,64.272,120.451
DII-V_arpc4_2_plant9_2_Z-Stack,1,69.543,117.316
,2,86.965,106.747
,3,36.544,98.354
,4,43.777,103.096
,5,39.278,110.438
,6,45.739,111.446
,7,64.769,103.073
,8,53.403,127.593
,9,53.586,116.154
,10,47.230,101.433
,11,48.433,114.402
,12,59.668,105.523
,13,53.521,119.260
